x,ie,t,V,r,w,lbl
2.7896551724137932,5,3,-1.0651605979261787,0.05,6.5,e₅
2.7896551724137932,5,4,-0.9390898459499946,0.05,6.5,e₅
2.7896551724137932,5,5,-0.80921478647629,0.05,6.5,e₅
2.7896551724137932,5,6,-0.6754856957595297,0.05,6.5,e₅
2.7896551724137932,5,7,-0.5379216037795423,0.05,6.5,e₅
2.7896551724137932,5,8,-0.39675477555724836,0.05,6.5,e₅
2.7896551724137932,5,9,-0.25272255012474926,0.05,6.5,e₅
2.7896551724137932,5,10,-0.10901560359615059,0.05,6.5,e₅
2.7896551724137932,10,1,-1.0590124325031889,0.05,6.5,e₁₀
2.7896551724137932,10,2,-0.9618586530100678,0.05,6.5,e₁₀
2.7896551724137932,10,3,-0.8620165895322756,0.05,6.5,e₁₀
2.7896551724137932,10,4,-0.7594898413597508,0.05,6.5,e₁₀
2.7896551724137932,10,5,-0.6542235552065366,0.05,6.5,e₁₀
2.7896551724137932,10,6,-0.546216253084116,0.05,6.5,e₁₀
2.7896551724137932,10,7,-0.4355472647778468,0.05,6.5,e₁₀
2.7896551724137932,10,8,-0.3223391186179385,0.05,6.5,e₁₀
2.7896551724137932,10,9,-0.20705882809007772,0.05,6.5,e₁₀
2.7896551724137932,10,10,-0.09158197717845556,0.05,6.5,e₁₀
2.924137931034483,1,1,-1.5315479481764134,0.05,6.5,e₁
2.924137931034483,1,2,-1.39346608101366,0.05,6.5,e₁
2.924137931034483,1,3,-1.25063211428818,0.05,6.5,e₁
2.924137931034483,1,4,-1.1029277341656605,0.05,6.5,e₁
2.924137931034483,1,5,-0.9502392103817885,0.05,6.5,e₁
2.924137931034483,1,6,-0.7924911846962178,0.05,6.5,e₁
2.924137931034483,1,7,-0.6296940285300759,0.05,6.5,e₁
2.924137931034483,1,8,-0.4622213604756563,0.05,6.5,e₁
2.924137931034483,1,9,-0.2912577426023971,0.05,6.5,e₁
2.924137931034483,1,10,-0.12205816569474544,0.05,6.5,e₁
2.924137931034483,5,1,-1.3026739039678137,0.05,6.5,e₅
2.924137931034483,5,2,-1.1841081294315081,0.05,6.5,e₅
2.924137931034483,5,3,-1.061876519608681,0.05,6.5,e₅
2.924137931034483,5,4,-0.9358946885204226,0.05,6.5,e₅
2.924137931034483,5,5,-0.8061110797278797,0.05,6.5,e₅
2.924137931034483,5,6,-0.672486918355433,0.05,6.5,e₅
2.924137931034483,5,7,-0.5350672499016739,0.05,6.5,e₅
2.924137931034483,5,8,-0.3940857856591055,0.05,6.5,e₅
2.924137931034483,5,9,-0.2503800042050626,0.05,6.5,e₅
2.924137931034483,5,10,-0.10736288563224398,0.05,6.5,e₅
2.924137931034483,10,1,-1.0567822616906448,0.05,6.5,e₁₀
2.924137931034483,10,2,-0.9596707316922515,0.05,6.5,e₁₀
2.924137931034483,10,3,-0.8598768091563253,0.05,6.5,e₁₀
2.924137931034483,10,4,-0.7573864644162296,0.05,6.5,e₁₀
2.924137931034483,10,5,-0.6521780852747884,0.05,6.5,e₁₀
2.924137931034483,10,6,-0.5442574632301536,0.05,6.5,e₁₀
2.924137931034483,10,7,-0.4336730755659169,0.05,6.5,e₁₀
2.924137931034483,10,8,-0.32058502853859894,0.05,6.5,e₁₀
2.924137931034483,10,9,-0.20549756643409606,0.05,6.5,e₁₀
2.924137931034483,10,10,-0.09041275876928408,0.05,6.5,e₁₀
3.0586206896551724,1,1,-1.526889804425413,0.05,6.5,e₁
3.0586206896551724,1,2,-1.3888761328078956,0.05,6.5,e₁
3.0586206896551724,1,3,-1.2461213871082206,0.05,6.5,e₁
3.0586206896551724,1,4,-1.098532739696194,0.05,6.5,e₁
3.0586206896551724,1,5,-0.9459575757115952,0.05,6.5,e₁
3.0586206896551724,1,6,-0.7883541626186001,0.05,6.5,e₁
3.0586206896551724,1,7,-0.6257727846644735,0.05,6.5,e₁
3.0586206896551724,1,8,-0.458601575406715,0.05,6.5,e₁
3.0586206896551724,1,9,-0.2881893042745725,0.05,6.5,e₁
3.0586206896551724,1,10,-0.11999008206173573,0.05,6.5,e₁
3.0586206896551724,5,1,-1.2992958452935983,0.05,6.5,e₅
3.0586206896551724,5,2,-1.1807911902013886,0.05,6.5,e₅
3.0586206896551724,5,3,-1.0586227807431947,0.05,6.5,e₅
3.0586206896551724,5,4,-0.9327289919400766,0.05,6.5,e₅
3.0586206896551724,5,5,-0.8030232904367857,0.05,6.5,e₅
3.0586206896551724,5,6,-0.6695036899020599,0.05,6.5,e₅
3.0586206896551724,5,7,-0.5322387494768273,0.05,6.5,e₅
3.0586206896551724,5,8,-0.3914841437740576,0.05,6.5,e₅
3.0586206896551724,5,9,-0.24811500586335816,0.05,6.5,e₅
3.0586206896551724,5,10,-0.10575953096633839,0.05,6.5,e₅
3.0586206896551724,10,1,-1.054561884890434,0.05,6.5,e₁₀
3.0586206896551724,10,2,-0.9574959363246633,0.05,6.5,e₁₀
3.0586206896551724,10,3,-0.8577507175494227,0.05,6.5,e₁₀
3.0586206896551724,10,4,-0.7553097231545312,0.05,6.5,e₁₀
3.0586206896551724,10,5,-0.6501617039440322,0.05,6.5,e₁₀
3.0586206896551724,10,6,-0.5423121627427072,0.05,6.5,e₁₀
3.0586206896551724,10,7,-0.43181176753893247,0.05,6.5,e₁₀
3.0586206896551724,10,8,-0.3188495703212909,0.05,6.5,e₁₀
3.0586206896551724,10,9,-0.20395698575977195,0.05,6.5,e₁₀
3.0586206896551724,10,10,-0.08927301861491428,0.05,6.5,e₁₀
3.193103448275862,1,1,-1.5222569378690152,0.05,6.5,e₁
3.193103448275862,1,2,-1.3843212952804824,0.05,6.5,e₁
3.193103448275862,1,3,-1.241646459016062,0.05,6.5,e₁
3.193103448275862,1,4,-1.0941621929225824,0.05,6.5,e₁
3.193103448275862,1,5,-0.9417089192680621,0.05,6.5,e₁
3.193103448275862,1,6,-0.7842730651364705,0.05,6.5,e₁
3.193103448275862,1,7,-0.6219250688078338,0.05,6.5,e₁
3.193103448275862,1,8,-0.45506280798319176,0.05,6.5,e₁
3.193103448275862,1,9,-0.2851577523393073,0.05,6.5,e₁
3.193103448275862,1,10,-0.11799091165113122,0.05,6.5,e₁
3.193103448275862,5,1,-1.295943037516825,0.05,6.5,e₅
3.193103448275862,5,2,-1.1775013880148342,0.05,6.5,e₅
3.193103448275862,5,3,-1.0553973419311051,0.05,6.5,e₅
3.193103448275862,5,4,-0.929580302620832,0.05,6.5,e₅
3.193103448275862,5,5,-0.7999661180659682,0.05,6.5,e₅
3.193103448275862,5,6,-0.6665605961641844,0.05,6.5,e₅
3.193103448275862,5,7,-0.5294415030467337,0.05,6.5,e₅
3.193103448275862,5,8,-0.3889015326565605,0.05,6.5,e₅
3.193103448275862,5,9,-0.24585924290724542,0.05,6.5,e₅
3.193103448275862,5,10,-0.10420336056920533,0.05,6.5,e₅
3.193103448275862,10,1,-1.052349773901054,0.05,6.5,e₁₀
3.193103448275862,10,2,-0.9553282209872149,0.05,6.5,e₁₀
3.193103448275862,10,3,-0.8556375789354067,0.05,6.5,e₁₀
3.193103448275862,10,4,-0.7532464328414389,0.05,6.5,e₁₀
3.193103448275862,10,5,-0.6481584551345976,0.05,6.5,e₁₀
3.193103448275862,10,6,-0.5403801208242078,0.05,6.5,e₁₀
3.193103448275862,10,7,-0.4299696379746504,0.05,6.5,e₁₀
3.193103448275862,10,8,-0.31713400651102824,0.05,6.5,e₁₀
3.193103448275862,10,9,-0.20244318590001115,0.05,6.5,e₁₀
3.193103448275862,10,10,-0.08816165578797418,0.05,6.5,e₁₀
3.3275862068965516,1,1,-1.5176575649412898,0.05,6.5,e₁
3.3275862068965516,1,2,-1.3797971661200636,0.05,6.5,e₁
3.3275862068965516,1,3,-1.237211147577221,0.05,6.5,e₁
3.3275862068965516,1,4,-1.0898407053512598,0.05,6.5,e₁
3.3275862068965516,1,5,-0.9375128924961933,0.05,6.5,e₁
3.3275862068965516,1,6,-0.7802319806942113,0.05,6.5,e₁
3.3275862068965516,1,7,-0.6181022956147622,0.05,6.5,e₁
3.3275862068965516,1,8,-0.45158720919713874,0.05,6.5,e₁
3.3275862068965516,1,9,-0.2822188921865274,0.05,6.5,e₁
3.3275862068965516,1,10,-0.11605726639540119,0.05,6.5,e₁
3.3275862068965516,5,1,-1.2926047809728107,0.05,6.5,e₅
3.3275862068965516,5,2,-1.1742266471124856,0.05,6.5,e₅
3.3275862068965516,5,3,-1.0521876564750006,0.05,6.5,e₅
3.3275862068965516,5,4,-0.9264423966309834,0.05,6.5,e₅
3.3275862068965516,5,5,-0.7969250336970517,0.05,6.5,e₅
3.3275862068965516,5,6,-0.6636499474060923,0.05,6.5,e₅
3.3275862068965516,5,7,-0.5266769810501933,0.05,6.5,e₅
3.3275862068965516,5,8,-0.38633233196240707,0.05,6.5,e₅
3.3275862068965516,5,9,-0.24367268802547337,0.05,6.5,e₅
3.3275862068965516,5,10,-0.1026923218028429,0.05,6.5,e₅
3.3275862068965516,10,1,-1.0501447096624121,0.05,6.5,e₁₀
3.3275862068965516,10,2,-0.9531704581553506,0.05,6.5,e₁₀
3.3275862068965516,10,3,-0.8535300955267935,0.05,6.5,e₁₀
3.3275862068965516,10,4,-0.7511957446714044,0.05,6.5,e₁₀
3.3275862068965516,10,5,-0.6461678595354111,0.05,6.5,e₁₀
3.3275862068965516,10,6,-0.5384599929155449,0.05,6.5,e₁₀
3.3275862068965516,10,7,-0.4281433680212195,0.05,6.5,e₁₀
3.3275862068965516,10,8,-0.3154388604618153,0.05,6.5,e₁₀
3.3275862068965516,10,9,-0.20094679793673287,0.05,6.5,e₁₀
3.3275862068965516,10,10,-0.08707762350893188,0.05,6.5,e₁₀
3.462068965517241,1,1,-1.5130878392219669,0.05,6.5,e₁
3.462068965517241,1,2,-1.3752872318356328,0.05,6.5,e₁
3.462068965517241,1,3,-1.2327998907790347,0.05,6.5,e₁
3.462068965517241,1,4,-1.0855369023849346,0.05,6.5,e₁
3.462068965517241,1,5,-0.9333415185557197,0.05,6.5,e₁
3.462068965517241,1,6,-0.7762379903581031,0.05,6.5,e₁
3.462068965517241,1,7,-0.6143462743575342,0.05,6.5,e₁
3.462068965517241,1,8,-0.4481402524883814,0.05,6.5,e₁
3.462068965517241,1,9,-0.27930826714489115,0.05,6.5,e₁
3.462068965517241,1,10,-0.11418597674175042,0.05,6.5,e₁
3.462068965517241,5,1,-1.2892805481870244,0.05,6.5,e₅
3.462068965517241,5,2,-1.1709657074848958,0.05,6.5,e₅
3.462068965517241,5,3,-1.0489914952293653,0.05,6.5,e₅
3.462068965517241,5,4,-0.9233291823797777,0.05,6.5,e₅
3.462068965517241,5,5,-0.7939151819123837,0.05,6.5,e₅
3.462068965517241,5,6,-0.660754901012341,0.05,6.5,e₅
3.462068965517241,5,7,-0.5239379571687792,0.05,6.5,e₅
3.462068965517241,5,8,-0.3838365779978797,0.05,6.5,e₅
3.462068965517241,5,9,-0.2414989732496584,0.05,6.5,e₅
3.462068965517241,5,10,-0.10122447938755091,0.05,6.5,e₅
3.462068965517241,10,1,-1.047945465979139,0.05,6.5,e₁₀
3.462068965517241,10,2,-0.9510202971284575,0.05,6.5,e₁₀
3.462068965517241,10,3,-0.8514319113638867,0.05,6.5,e₁₀
3.462068965517241,10,4,-0.7491562554321497,0.05,6.5,e₁₀
3.462068965517241,10,5,-0.6441886092426092,0.05,6.5,e₁₀
3.462068965517241,10,6,-0.536548848644811,0.05,6.5,e₁₀
3.462068965517241,10,7,-0.42633317872908955,0.05,6.5,e₁₀
3.462068965517241,10,8,-0.3137559876332191,0.05,6.5,e₁₀
3.462068965517241,10,9,-0.19947832804769203,0.05,6.5,e₁₀
3.462068965517241,10,10,-0.08601992585753282,0.05,6.5,e₁₀
3.5965517241379312,1,1,-1.5085336606889665,0.05,6.5,e₁
3.5965517241379312,1,2,-1.3708138696878622,0.05,6.5,e₁
3.5965517241379312,1,3,-1.2284377328514209,0.05,6.5,e₁
3.5965517241379312,1,4,-1.0812562066379645,0.05,6.5,e₁
3.5965517241379312,1,5,-0.9292226215655301,0.05,6.5,e₁
3.5965517241379312,1,6,-0.7722835810156159,0.05,6.5,e₁
3.5965517241379312,1,7,-0.6106096337803764,0.05,6.5,e₁
3.5965517241379312,1,8,-0.44476062270413175,0.05,6.5,e₁
3.5965517241379312,1,9,-0.2764909469138871,0.05,6.5,e₁
3.5965517241379312,1,10,-0.11237407431516622,0.05,6.5,e₁
3.5965517241379312,5,1,-1.2859676005874499,0.05,6.5,e₅
3.5965517241379312,5,2,-1.1677129439025644,0.05,6.5,e₅
3.5965517241379312,5,3,-1.0458190201604205,0.05,6.5,e₅
3.5965517241379312,5,4,-0.9202325633685324,0.05,6.5,e₅
3.5965517241379312,5,5,-0.7909188922818415,0.05,6.5,e₅
3.5965517241379312,5,6,-0.6578752637705554,0.05,6.5,e₅
3.5965517241379312,5,7,-0.5212181649758887,0.05,6.5,e₅
3.5965517241379312,5,8,-0.3813536981785658,0.05,6.5,e₅
3.5965517241379312,5,9,-0.239386854168512,0.05,6.5,e₅
3.5965517241379312,5,10,-0.09979800713276707,0.05,6.5,e₅
3.5965517241379312,10,1,-1.0457617649930888,0.05,6.5,e₁₀
3.5965517241379312,10,2,-0.9488763537170969,0.05,6.5,e₁₀
3.5965517241379312,10,3,-0.8493406816259014,0.05,6.5,e₁₀
3.5965517241379312,10,4,-0.7471229325001583,0.05,6.5,e₁₀
3.5965517241379312,10,5,-0.6422181217675262,0.05,6.5,e₁₀
3.5965517241379312,10,6,-0.5346549714219992,0.05,6.5,e₁₀
3.5965517241379312,10,7,-0.4245389749052337,0.05,6.5,e₁₀
3.5965517241379312,10,8,-0.3120947026225891,0.05,6.5,e₁₀
3.5965517241379312,10,9,-0.19802425753425656,0.05,6.5,e₁₀
3.5965517241379312,10,10,-0.08498761472103035,0.05,6.5,e₁₀
3.731034482758621,1,1,-1.5040153421557416,0.05,6.5,e₁
3.731034482758621,1,2,-1.3663659925034912,0.05,6.5,e₁
3.731034482758621,1,3,-1.2240939063379923,0.05,6.5,e₁
3.731034482758621,1,4,-1.0770226181617895,0.05,6.5,e₁
3.731034482758621,1,5,-0.9251328096355321,0.05,6.5,e₁
3.731034482758621,1,6,-0.7683747528180405,0.05,6.5,e₁
3.731034482758621,1,7,-0.6069430700052791,0.05,6.5,e₁
3.731034482758621,1,8,-0.4414326617286657,0.05,6.5,e₁
3.731034482758621,1,9,-0.27369415299618716,0.05,6.5,e₁
3.731034482758621,1,10,-0.11061877620629887,0.05,6.5,e₁
3.731034482758621,5,1,-1.2826769033713332,0.05,6.5,e₅
3.731034482758621,5,2,-1.164483260486059,0.05,6.5,e₅
3.731034482758621,5,3,-1.042662774068777,0.05,6.5,e₅
3.731034482758621,5,4,-0.9171652829883823,0.05,6.5,e₅
3.731034482758621,5,5,-0.7879541399738659,0.05,6.5,e₅
3.731034482758621,5,6,-0.6550260345898203,0.05,6.5,e₅
3.731034482758621,5,7,-0.5185437932877321,0.05,6.5,e₅
3.731034482758621,5,8,-0.3788787891088296,0.05,6.5,e₅
3.731034482758621,5,9,-0.2372907910696201,0.05,6.5,e₅
3.731034482758621,5,10,-0.0984111803573697,0.05,6.5,e₅
3.731034482758621,10,1,-1.0435941610589017,0.05,6.5,e₁₀
3.731034482758621,10,2,-0.9467381388056878,0.05,6.5,e₁₀
3.731034482758621,10,3,-0.8472559189981637,0.05,6.5,e₁₀
3.731034482758621,10,4,-0.7450955326282818,0.05,6.5,e₁₀
3.731034482758621,10,5,-0.6402519961352817,0.05,6.5,e₁₀
3.731034482758621,10,6,-0.532774929022449,0.05,6.5,e₁₀
3.731034482758621,10,7,-0.4227542734377283,0.05,6.5,e₁₀
3.731034482758621,10,8,-0.3104555785979658,0.05,6.5,e₁₀
3.731034482758621,10,9,-0.1965991115795368,0.05,6.5,e₁₀
3.731034482758621,10,10,-0.08397978695955291,0.05,6.5,e₁₀
3.8655172413793104,1,1,-1.4995227530955038,0.05,6.5,e₁
3.8655172413793104,1,2,-1.3619631707725561,0.05,6.5,e₁
3.8655172413793104,1,3,-1.219773002451571,0.05,6.5,e₁
3.8655172413793104,1,4,-1.0728158584416738,0.05,6.5,e₁
3.8655172413793104,1,5,-0.9210595635285398,0.05,6.5,e₁
3.8655172413793104,1,6,-0.7644941991358096,0.05,6.5,e₁
3.8655172413793104,1,7,-0.6032969702596923,0.05,6.5,e₁
3.8655172413793104,1,8,-0.4381464444116283,0.05,6.5,e₁
3.8655172413793104,1,9,-0.27099098582232395,0.05,6.5,e₁
3.8655172413793104,1,10,-0.10891747070924658,0.05,6.5,e₁
3.8655172413793104,5,1,-1.2794008388228049,0.05,6.5,e₅
3.8655172413793104,5,2,-1.1612694298816906,0.05,6.5,e₅
3.8655172413793104,5,3,-1.0395343768585061,0.05,6.5,e₅
3.8655172413793104,5,4,-0.9141130261767326,0.05,6.5,e₅
3.8655172413793104,5,5,-0.7850044686333124,0.05,6.5,e₅
3.8655172413793104,5,6,-0.6522089174607231,0.05,6.5,e₅
3.8655172413793104,5,7,-0.5158944685377761,0.05,6.5,e₅
3.8655172413793104,5,8,-0.3764825875059511,0.05,6.5,e₅
3.8655172413793104,5,9,-0.2352493686862455,0.05,6.5,e₅
3.8655172413793104,5,10,-0.09706236893329868,0.05,6.5,e₅
3.8655172413793104,10,1,-1.0414411771320904,0.05,6.5,e₁₀
3.8655172413793104,10,2,-0.944617109735177,0.05,6.5,e₁₀
3.8655172413793104,10,3,-0.845176529443393,0.05,6.5,e₁₀
3.8655172413793104,10,4,-0.7430730645569702,0.05,6.5,e₁₀
3.8655172413793104,10,5,-0.6383050775466184,0.05,6.5,e₁₀
3.8655172413793104,10,6,-0.5309093168542164,0.05,6.5,e₁₀
3.8655172413793104,10,7,-0.4209874912827906,0.05,6.5,e₁₀
3.8655172413793104,10,8,-0.3088229343977118,0.05,6.5,e₁₀
3.8655172413793104,10,9,-0.19518558790742804,0.05,6.5,e₁₀
3.8655172413793104,10,10,-0.0829955817707952,0.05,6.5,e₁₀
4.0,1,1,-1.4950525922297078,0.05,6.5,e₁
4.0,1,2,-1.3575792497203776,0.05,6.5,e₁
4.0,1,3,-1.215496835262321,0.05,6.5,e₁
4.0,1,4,-1.0686588936318433,0.05,6.5,e₁
4.0,1,5,-0.9170328062804127,0.05,6.5,e₁
4.0,1,6,-0.7606415310513465,0.05,6.5,e₁
4.0,1,7,-0.5997245777147966,0.05,6.5,e₁
4.0,1,8,-0.43491545096153317,0.05,6.5,e₁
4.0,1,9,-0.2683014718899693,0.05,6.5,e₁
4.0,1,10,-0.10726770435551408,0.05,6.5,e₁
4.0,5,1,-1.2761502765382307,0.05,6.5,e₅
4.0,5,2,-1.15808221671649,0.05,6.5,e₅
4.0,5,3,-1.0364220825309791,0.05,6.5,e₅
4.0,5,4,-0.9110907027370567,0.05,6.5,e₅
4.0,5,5,-0.7820715043180994,0.05,6.5,e₅
4.0,5,6,-0.6494168826784228,0.05,6.5,e₅
4.0,5,7,-0.5132639142922919,0.05,6.5,e₅
4.0,5,8,-0.3740924572347242,0.05,6.5,e₅
4.0,5,9,-0.23322686936020476,0.05,6.5,e₅
4.0,5,10,-0.0957500308935016,0.05,6.5,e₅
4.0,10,1,-1.0393509005822656,0.05,6.5,e₁₀
4.0,10,2,-0.9425268331853522,0.05,6.5,e₁₀
4.0,10,3,-0.8431162339512273,0.05,6.5,e₁₀
4.0,10,4,-0.7410709340168223,0.05,6.5,e₁₀
4.0,10,5,-0.6363708047130558,0.05,6.5,e₁₀
4.0,10,6,-0.5290579452720693,0.05,6.5,e₁₀
4.0,10,7,-0.4192385422277319,0.05,6.5,e₁₀
4.0,10,8,-0.3072133914362056,0.05,6.5,e₁₀
4.0,10,9,-0.19380187649683026,0.05,6.5,e₁₀
4.0,10,10,-0.08203417823787042,0.05,6.5,e₁₀
0.1,1,1,-1.5196764716395428,0.05,7.0,e₁
0.1,1,2,-1.3904818636491247,0.05,7.0,e₁
0.1,1,3,-1.2567789279123571,0.05,7.0,e₁
0.1,1,4,-1.1183734198520245,0.05,7.0,e₁
0.1,1,5,-0.9750868665307004,0.05,7.0,e₁
0.1,1,6,-0.8267216603980407,0.05,7.0,e₁
0.1,1,7,-0.6730518918473288,0.05,7.0,e₁
0.1,1,8,-0.5138376177988968,0.05,7.0,e₁
0.1,1,9,-0.34880514607381685,0.05,7.0,e₁
0.1,1,10,-0.17764517063020985,0.05,7.0,e₁
0.1,5,1,-1.2795330881852265,0.05,7.0,e₅
0.1,5,2,-1.1685496327970752,0.05,7.0,e₅
0.1,5,3,-1.054072453795451,0.05,7.0,e₅
0.1,5,4,-0.9360196447614549,0.05,7.0,e₅
0.1,5,5,-0.8142536384847378,0.05,7.0,e₅
0.1,5,6,-0.6887154492294052,0.05,7.0,e₅
0.1,5,7,-0.559254343137133,0.05,7.0,e₅
0.1,5,8,-0.4257877948970719,0.05,7.0,e₅
0.1,5,9,-0.28815186396356274,0.05,7.0,e₅
0.1,5,10,-0.14626618647988626,0.05,7.0,e₅
0.1,10,1,-1.0267539853432635,0.05,7.0,e₁₀
0.1,10,2,-0.9358735887948367,0.05,7.0,e₁₀
0.1,10,3,-0.842469209062527,0.05,7.0,e₁₀
0.1,10,4,-0.7464760885012603,0.05,7.0,e₁₀
0.1,10,5,-0.64790025758218,0.05,7.0,e₁₀
0.1,10,6,-0.5466375493821546,0.05,7.0,e₁₀
0.1,10,7,-0.4427358349642295,0.05,7.0,e₁₀
0.1,10,8,-0.3360908606785799,0.05,7.0,e₁₀
0.1,10,9,-0.22676830378280005,0.05,7.0,e₁₀
0.1,10,10,-0.11471373552504016,0.05,7.0,e₁₀
0.23448275862068965,1,1,-1.5150858896305754,0.05,7.0,e₁
0.23448275862068965,1,2,-1.3859126089302884,0.05,7.0,e₁
0.23448275862068965,1,3,-1.2522191300364702,0.05,7.0,e₁
0.23448275862068965,1,4,-1.113835025826513,0.05,7.0,e₁
0.23448275862068965,1,5,-0.9705802046334103,0.05,7.0,e₁
0.23448275862068965,1,6,-0.8222455821983126,0.05,7.0,e₁
0.23448275862068965,1,7,-0.6686119928382417,0.05,7.0,e₁
0.23448275862068965,1,8,-0.5094320872670874,0.05,7.0,e₁
0.23448275862068965,1,9,-0.3444310746178258,0.05,7.0,e₁
0.23448275862068965,1,10,-0.17329803732719223,0.05,7.0,e₁
0.23448275862068965,5,1,-1.276277441196382,0.05,7.0,e₅
0.23448275862068965,5,2,-1.1653194658894401,0.05,7.0,e₅
0.23448275862068965,5,3,-1.0508679065799125,0.05,7.0,e₅
0.23448275862068965,5,4,-0.9328391134850816,0.05,7.0,e₅
0.23448275862068965,5,5,-0.8111198538531783,0.05,7.0,e₅
0.23448275862068965,5,6,-0.6855908015111001,0.05,7.0,e₅
0.23448275862068965,5,7,-0.5561758039136705,0.05,7.0,e₅
0.23448275862068965,5,8,-0.4227161407102764,0.05,7.0,e₅
0.23448275862068965,5,9,-0.2851352717788134,0.05,7.0,e₅
0.23448275862068965,5,10,-0.1433063662742398,0.05,7.0,e₅
0.23448275862068965,10,1,-1.0246592526881637,0.05,7.0,e₁₀
0.23448275862068965,10,2,-0.9337987839188767,0.05,7.0,e₁₀
0.23448275862068965,10,3,-0.8404224156822094,0.05,7.0,e₁₀
0.23448275862068965,10,4,-0.7444649992255891,0.05,7.0,e₁₀
0.23448275862068965,10,5,-0.6459047169550802,0.05,7.0,e₁₀
0.23448275862068965,10,6,-0.5446842242695562,0.05,7.0,e₁₀
0.23448275862068965,10,7,-0.4407944167644401,0.05,7.0,e₁₀
0.23448275862068965,10,8,-0.3341993766402931,0.05,7.0,e₁₀
0.23448275862068965,10,9,-0.22488246755186997,0.05,7.0,e₁₀
0.23448275862068965,10,10,-0.11288517955304658,0.05,7.0,e₁₀
0.3689655172413793,1,1,-1.5105225729688594,0.05,7.0,e₁
0.3689655172413793,1,2,-1.3813638113737652,0.05,7.0,e₁
0.3689655172413793,1,3,-1.247691094138406,0.05,7.0,e₁
0.3689655172413793,1,4,-1.1093388084481164,0.05,7.0,e₁
0.3689655172413793,1,5,-0.9661144976205023,0.05,7.0,e₁
0.3689655172413793,1,6,-0.817816003462281,0.05,7.0,e₁
0.3689655172413793,1,7,-0.6642167407885243,0.05,7.0,e₁
0.3689655172413793,1,8,-0.5050682656281069,0.05,7.0,e₁
0.3689655172413793,1,9,-0.3400941815108106,0.05,7.0,e₁
0.3689655172413793,1,10,-0.16915857838782397,0.05,7.0,e₁
0.3689655172413793,5,1,-1.2730370711487662,0.05,7.0,e₅
0.3689655172413793,5,2,-1.1621015947718956,0.05,7.0,e₅
0.3689655172413793,5,3,-1.0476874824457572,0.05,7.0,e₅
0.3689655172413793,5,4,-0.9296709424844316,0.05,7.0,e₅
0.3689655172413793,5,5,-0.8079961629418649,0.05,7.0,e₅
0.3689655172413793,5,6,-0.6825183665448583,0.05,7.0,e₅
0.3689655172413793,5,7,-0.5531101399139944,0.05,7.0,e₅
0.3689655172413793,5,8,-0.41970542277797535,0.05,7.0,e₅
0.3689655172413793,5,9,-0.2821812063098581,0.05,7.0,e₅
0.3689655172413793,5,10,-0.14046395905637385,0.05,7.0,e₅
0.3689655172413793,10,1,-1.022571457198189,0.05,7.0,e₁₀
0.3689655172413793,10,2,-0.9317380649477897,0.05,7.0,e₁₀
0.3689655172413793,10,3,-0.8383849348790146,0.05,7.0,e₁₀
0.3689655172413793,10,4,-0.7424594409774364,0.05,7.0,e₁₀
0.3689655172413793,10,5,-0.6439175603732422,0.05,7.0,e₁₀
0.3689655172413793,10,6,-0.542741441798701,0.05,7.0,e₁₀
0.3689655172413793,10,7,-0.43885856245158694,0.05,7.0,e₁₀
0.3689655172413793,10,8,-0.33231646795085096,0.05,7.0,e₁₀
0.3689655172413793,10,9,-0.22305196443944944,0.05,7.0,e₁₀
0.3689655172413793,10,10,-0.11111400390024465,0.05,7.0,e₁₀
0.503448275862069,1,1,-1.5059847359708354,0.05,7.0,e₁
0.503448275862069,1,2,-1.3768432158481767,0.05,7.0,e₁
0.503448275862069,1,3,-1.2432024478144093,0.05,7.0,e₁
0.503448275862069,1,4,-1.1048834326693324,0.05,7.0,e₁
0.503448275862069,1,5,-0.9616952031092246,0.05,7.0,e₁
0.503448275862069,1,6,-0.813430993946252,0.05,7.0,e₁
0.503448275862069,1,7,-0.6598631329700859,0.05,7.0,e₁
0.503448275862069,1,8,-0.500741576574805,0.05,7.0,e₁
0.503448275862069,1,9,-0.33592848417768506,0.05,7.0,e₁
0.503448275862069,1,10,-0.16521225923763502,0.05,7.0,e₁
0.503448275862069,5,1,-1.2698159702534406,0.05,7.0,e₅
0.503448275862069,5,2,-1.158909993237086,0.05,7.0,e₅
0.503448275862069,5,3,-1.0445192696056929,0.05,7.0,e₅
0.503448275862069,5,4,-0.9265495425540475,0.05,7.0,e₅
0.503448275862069,5,5,-0.8048849455958959,0.05,7.0,e₅
